"diamondType","diamondShape","diamondCarat","diamondColor","diamondClarity","diamondPolish","diamondSymmetry","diamondFluorescence","diamondTable","diamondDepth","diamondX","diamondY","diamondZ","diamondCertification","diamondPrice"
"Natural","Marquise","0.7","F","SI1","Very Good","Very Good","None",0.63,0.65,8.3,4.59,2.98,"GIA","1398.00"
"Natural","Pear","0.7","I","VVS2","Excellent","Good","None",0.62,0.639,7.5,4.93,3.15,"GIA","1439.00"
"Natural","Pear","0.7","I","VVS2","Excellent","Good","None",0.62,0.639,7.5,4.93,3.15,"GIA","1439.00"
"Natural","Pear","0.7","I","VVS2","Excellent","Good","None",0.62,0.639,7.5,4.93,3.15,"GIA","1439.00"
"Natural","Pear","0.7","I","VVS2","Excellent","Good","None",0.62,0.639,7.5,4.93,3.15,"GIA","1439.00"
"Natural","Pear","0.7","I","VVS2","Excellent","Good","None",0.62,0.639,7.5,4.93,3.15,"GIA","1439.00"
"Natural","Asscher","0.7","G","VS1","Excellent","Excellent","None",0.64,0.677,4.86,4.81,3.26,"GIA","1946.00"
"Natural","Asscher","0.7","G","VS1","Excellent","Excellent","None",0.64,0.677,4.86,4.81,3.26,"GIA","1946.00"
"Natural","Asscher","0.7","G","VS1","Excellent","Excellent","None",0.64,0.677,4.86,4.81,3.26,"GIA","1946.00"
"Natural","Asscher","0.7","G","VS1","Excellent","Excellent","None",0.64,0.677,4.86,4.81,3.26,"GIA","1946.00"
"Natural","Asscher","0.7","G","VS1","Excellent","Excellent","None",0.64,0.677,4.86,4.81,3.26,"GIA","1946.00"
"Natural","Round","0.7","H","VS2","Excellent","Very Good","None",0.57,0.646,5.51,5.58,3.58,"GIA","1903.00"
"Natural","Pear","0.7","F","VVS1","Excellent","Excellent","Medium",0.61,0.639,7.47,4.91,3.14,"GIA","1899.00"
"Natural","Pear","0.7","G","VS1","Excellent","Excellent","Strong",0.63,0.615,7.62,5,3.08,"GIA","1845.00"
"Natural","Marquise","0.7","H","SI1","Excellent","Very Good","None",0.58,0.596,9.1,4.65,2.77,"GIA","1610.00"
"Natural","Asscher","0.7","D","VS2","Excellent","Very Good","None",0.63,0.713,4.83,4.66,3.32,"GIA","1644.00"
"Natural","Oval","0.7","H","SI2","Good","Good","None",0.61,0.57,7.43,4.77,2.72,"GIA","927.00"
"Natural","Oval","0.7","H","SI2","Good","Good","None",0.61,0.57,7.43,4.77,2.72,"GIA","928.00"
"Natural","Oval","0.7","H","SI2","Good","Good","None",0.61,0.57,7.43,4.77,2.72,"GIA","928.00"
"Natural","Oval","0.7","H","SI2","Good","Good","None",0.61,0.57,7.43,4.77,2.72,"GIA","928.00"
"Natural","Oval","0.7","H","SI2","Good","Good","None",0.61,0.57,7.43,4.77,2.72,"GIA","928.00"
"Natural","Emerald","0.7","D","VS2","Excellent","Very Good","Medium",0.68,0.633,6.08,4.27,2.7,"GIA","1611.00"
"Natural","Emerald","0.7","D","VS2","Excellent","Very Good","Medium",0.68,0.633,6.08,4.27,2.7,"GIA","1611.00"
"Natural","Emerald","0.7","D","VS2","Excellent","Very Good","Medium",0.68,0.633,6.08,4.27,2.7,"GIA","1611.00"
"Natural","Emerald","0.7","D","VS2","Excellent","Very Good","Medium",0.68,0.633,6.08,4.27,2.7,"GIA","1611.00"
"Natural","Emerald","0.7","D","VS2","Excellent","Very Good","Medium",0.68,0.633,6.08,4.27,2.7,"GIA","1611.00"
"Natural","Oval","0.7","I","VVS1","Excellent","Excellent","None",0.62,0.595,6.96,4.95,2.95,"GIA","1510.00"
"Natural","Oval","0.7","I","VVS1","Excellent","Excellent","None",0.62,0.595,6.96,4.95,2.95,"GIA","1510.00"
"Natural","Oval","0.7","I","VVS1","Excellent","Excellent","None",0.62,0.595,6.96,4.95,2.95,"GIA","1510.00"
"Natural","Oval","0.7","I","VVS1","Excellent","Excellent","None",0.62,0.595,6.96,4.95,2.95,"GIA","1510.00"
"Natural","Oval","0.7","I","VVS1","Excellent","Excellent","None",0.62,0.595,6.96,4.95,2.95,"GIA","1510.00"
"Natural","Pear","0.7","F","VS1","Excellent","Excellent","Medium",0.6,0.628,8.04,4.81,3.02,"GIA","1956.00"
"Natural","Oval","0.7","F","VS2","Excellent","Very Good","None",0.6,0.629,7.31,4.89,3.08,"GIA","2075.00"
"Natural","Oval","0.7","F","VS2","Excellent","Very Good","None",0.6,0.629,7.31,4.89,3.08,"GIA","2075.00"
"Natural","Oval","0.7","F","VS2","Excellent","Very Good","None",0.6,0.629,7.31,4.89,3.08,"GIA","2075.00"
"Natural","Oval","0.7","F","VS2","Excellent","Very Good","None",0.6,0.629,7.31,4.89,3.08,"GIA","2075.00"
"Natural","Oval","0.7","F","VS2","Excellent","Very Good","None",0.6,0.629,7.31,4.89,3.08,"GIA","2075.00"
"Natural","Pear","0.7","J","VVS1","Excellent","Very Good","Strong",0.6,0.625,7.45,4.93,3.08,"GIA","1094.00"
"Natural","Pear","0.7","K","VS2","Excellent","Excellent","Strong",0.61,0.626,7.48,4.92,3.08,"GIA","963.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.58,0.621,5.65,5.68,3.52,"GIA","1717.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.58,0.621,5.65,5.68,3.52,"GIA","1717.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.58,0.621,5.65,5.68,3.52,"GIA","1717.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.58,0.621,5.65,5.68,3.52,"GIA","1717.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.58,0.621,5.65,5.68,3.52,"GIA","1717.00"
"Natural","Oval","0.7","K","VS1","Excellent","Very Good","Strong",0.54,0.622,7.51,4.77,2.96,"GIA","915.00"
"Natural","Pear","0.7","J","VS2","Excellent","Excellent","Strong",0.59,0.624,7.51,4.94,3.08,"GIA","1084.00"
"Natural","Pear","0.7","E","VS2","Excellent","Very Good","Medium",0.62,0.636,7.37,4.83,3.07,"GIA","1648.00"
"Natural","Pear","0.7","E","VS2","Excellent","Very Good","Medium",0.62,0.636,7.37,4.83,3.07,"GIA","1648.00"
"Natural","Pear","0.7","E","VS2","Excellent","Very Good","Medium",0.62,0.636,7.37,4.83,3.07,"GIA","1648.00"
"Natural","Pear","0.7","E","VS2","Excellent","Very Good","Medium",0.62,0.636,7.37,4.83,3.07,"GIA","1648.00"
"Natural","Pear","0.7","E","VS2","Excellent","Very Good","Medium",0.62,0.636,7.37,4.83,3.07,"GIA","1648.00"
"Natural","Oval","0.7","G","VS2","Excellent","Very Good","Medium",0.58,0.635,6.81,4.98,3.16,"GIA","1836.00"
"Natural","Oval","0.7","G","VS2","Excellent","Very Good","Medium",0.58,0.635,6.81,4.98,3.16,"GIA","1836.00"
"Natural","Oval","0.7","G","VS2","Excellent","Very Good","Medium",0.58,0.635,6.81,4.98,3.16,"GIA","1836.00"
"Natural","Oval","0.7","G","VS2","Excellent","Very Good","Medium",0.58,0.635,6.81,4.98,3.16,"GIA","1836.00"
"Natural","Oval","0.7","G","VS2","Excellent","Very Good","Medium",0.58,0.635,6.81,4.98,3.16,"GIA","1837.00"
"Natural","Round","0.7","H","SI1","Excellent","Excellent","None",0.57,0.629,5.63,5.67,3.55,"GIA","1946.00"
"Natural","Pear","0.7","M","VVS2","Excellent","Very Good","Medium",0.61,0.631,7.53,4.94,3.12,"GIA","774.00"
"Natural","Pear","0.7","M","VVS2","Excellent","Very Good","Medium",0.61,0.631,7.53,4.94,3.12,"GIA","774.00"
"Natural","Pear","0.7","M","VVS2","Excellent","Very Good","Medium",0.61,0.631,7.53,4.94,3.12,"GIA","774.00"
"Natural","Pear","0.7","M","VVS2","Excellent","Very Good","Medium",0.61,0.631,7.53,4.94,3.12,"GIA","774.00"
"Natural","Pear","0.7","M","VVS2","Excellent","Very Good","Medium",0.61,0.631,7.53,4.94,3.12,"GIA","775.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.629,5.64,5.68,3.56,"GIA","2180.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.629,5.64,5.68,3.56,"GIA","2180.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.629,5.64,5.68,3.56,"GIA","2180.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.629,5.64,5.68,3.56,"GIA","2180.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.629,5.64,5.68,3.56,"GIA","2180.00"
"Natural","Round","0.7","F","SI1","Excellent","Excellent","None",0.59,0.619,5.67,5.71,3.52,"GIA","1935.00"
"Natural","Round","0.7","F","SI1","Excellent","Excellent","None",0.59,0.619,5.67,5.71,3.52,"GIA","1935.00"
"Natural","Round","0.7","F","SI1","Excellent","Excellent","None",0.59,0.619,5.67,5.71,3.52,"GIA","1935.00"
"Natural","Round","0.7","F","SI1","Excellent","Excellent","None",0.59,0.619,5.67,5.71,3.52,"GIA","1935.00"
"Natural","Round","0.7","F","SI1","Excellent","Excellent","None",0.59,0.619,5.67,5.71,3.52,"GIA","1935.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.57,0.627,5.63,5.66,3.54,"GIA","2075.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.57,0.627,5.63,5.66,3.54,"GIA","2075.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.57,0.627,5.63,5.66,3.54,"GIA","2075.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.57,0.627,5.63,5.66,3.54,"GIA","2075.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.57,0.627,5.63,5.66,3.54,"GIA","2075.00"
"Natural","Round","0.7","G","SI1","Excellent","Excellent","None",0.56,0.633,5.62,5.66,3.57,"GIA","1930.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.59,0.618,5.69,5.71,3.52,"GIA","2151.00"
"Natural","Pear","0.7","K","VS1","Excellent","Very Good","None",0.64,0.615,7.45,4.99,3.07,"GIA","892.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","Medium",0.57,0.628,5.65,5.69,3.56,"GIA","1297.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","None",0.57,0.629,5.64,5.67,3.56,"GIA","1666.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","None",0.57,0.629,5.64,5.67,3.56,"GIA","1666.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","None",0.57,0.629,5.64,5.67,3.56,"GIA","1666.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","None",0.57,0.629,5.64,5.67,3.56,"GIA","1666.00"
"Natural","Round","0.7","H","SI2","Excellent","Excellent","None",0.57,0.629,5.64,5.67,3.56,"GIA","1666.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.634,5.6,5.64,3.57,"GIA","2151.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.634,5.6,5.64,3.57,"GIA","2151.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.634,5.6,5.64,3.57,"GIA","2151.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.634,5.6,5.64,3.57,"GIA","2151.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.57,0.634,5.6,5.64,3.57,"GIA","2151.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.56,0.627,5.63,5.67,3.55,"GIA","1656.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.56,0.628,5.61,5.65,3.54,"GIA","2306.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.56,0.628,5.61,5.65,3.54,"GIA","2306.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.56,0.628,5.61,5.65,3.54,"GIA","2306.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.56,0.628,5.61,5.65,3.54,"GIA","2306.00"
"Natural","Round","0.7","E","SI1","Excellent","Excellent","None",0.56,0.628,5.61,5.65,3.54,"GIA","2306.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.61,0.597,5.75,5.77,3.44,"GIA","1640.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.61,0.597,5.75,5.77,3.44,"GIA","1640.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.61,0.597,5.75,5.77,3.44,"GIA","1640.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.61,0.597,5.75,5.77,3.44,"GIA","1640.00"
"Natural","Round","0.7","G","SI2","Excellent","Excellent","None",0.61,0.597,5.75,5.77,3.44,"GIA","1641.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.58,0.629,5.63,5.66,3.55,"GIA","2947.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.58,0.629,5.63,5.66,3.55,"GIA","2947.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.58,0.629,5.63,5.66,3.55,"GIA","2947.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.58,0.629,5.63,5.66,3.55,"GIA","2947.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.58,0.629,5.63,5.66,3.55,"GIA","2947.00"
"Natural","Round","0.7","I","SI2","Excellent","Excellent","None",0.56,0.622,5.64,5.66,3.51,"GIA","1505.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.59,0.598,5.73,5.76,3.44,"GIA","2875.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.59,0.598,5.73,5.76,3.44,"GIA","2875.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.59,0.598,5.73,5.76,3.44,"GIA","2875.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.59,0.598,5.73,5.76,3.44,"GIA","2876.00"
"Natural","Round","0.7","E","VS2","Excellent","Excellent","None",0.59,0.598,5.73,5.76,3.44,"GIA","2876.00"
"Natural","Cushion","0.7","H","VS1","Excellent","Very Good","None",0.59,0.698,NA,NA,NA,"GIA","1949.00"
"Natural","Oval","0.7","H","VS2","Excellent","Very Good","None",0.57,0.582,NA,NA,NA,"GIA","2507.00"
"Natural","Oval","0.7","H","VS2","Excellent","Very Good","None",0.57,0.582,NA,NA,NA,"GIA","2507.00"
"Natural","Oval","0.7","H","VS2","Excellent","Very Good","None",0.57,0.582,NA,NA,NA,"GIA","2507.00"
"Natural","Oval","0.7","H","VS2","Excellent","Very Good","None",0.57,0.582,NA,NA,NA,"GIA","2507.00"
"Natural","Oval","0.7","H","VS2","Excellent","Very Good","None",0.57,0.582,NA,NA,NA,"GIA","2507.00"
"Natural","Emerald","0.71","E","VS1","Excellent","Excellent","None",0.61,0.642,6.44,4.12,2.65,"GIA","3072.00"
"Natural","Heart","0.71","I","VVS1","Excellent","Excellent","Faint",0.6,0.602,5.42,6.18,3.72,"GIA","2256.00"
"Natural","Heart","0.71","I","VS1","Excellent","Very Good","Faint",0.6,0.608,5.26,6.12,3.72,"GIA","1925.00"
"Natural","Round","0.71","J","SI1","Excellent","Excellent","None",0.56,0.615,5.72,5.76,3.53,"GIA","1882.00"
"Natural","Round","0.71","L","VVS2","Excellent","Very Good","None",0.57,0.643,5.53,5.58,3.57,"GIA","1509.00"
"Natural","Round","0.71","H","VVS1","Excellent","Excellent","None",0.57,0.624,5.67,5.7,3.55,"GIA","3231.00"
"Natural","Round","0.71","H","VS2","Excellent","Excellent","Faint",0.58,0.62,5.69,5.71,3.54,"GIA","2248.00"
"Natural","Round","0.71","H","FL/IF","Excellent","Excellent","None",0.58,0.622,5.66,5.69,3.53,"GIA","3133.00"
"Natural","Round","0.71","G","VVS2","Excellent","Excellent","None",0.58,0.623,5.67,5.7,3.54,"GIA","3852.00"
"Natural","Round","0.71","H","VVS2","Excellent","Excellent","None",0.56,0.623,5.69,5.73,3.56,"GIA","3101.00"
"Natural","Round","0.71","I","VVS1","Excellent","Excellent","None",0.59,0.621,5.68,5.71,3.54,"GIA","2721.00"
"Natural","Emerald","0.71","F","VS1","Excellent","Excellent","Faint",0.64,0.689,5.9,4.2,2.89,"GIA","2681.00"
"Natural","Oval","0.71","G","VVS2","Excellent","Very Good","None",0.66,0.476,7.52,5.01,2.39,"GIA","2041.00"
"Natural","Heart","0.71","I","VVS2","Excellent","Excellent","None",0.6,0.599,5.31,6.12,3.66,"GIA","2320.00"
"Natural","Oval","0.71","G","SI1","Excellent","Very Good","None",0.68,0.441,7.62,5.05,2.23,"GIA","1482.00"
"Natural","Heart","0.71","E","VS1","Excellent","Excellent","Faint",0.6,0.594,5.41,6.09,3.62,"GIA","2749.00"
"Natural","Pear","0.71","F","VS1","Excellent","Excellent","None",0.62,0.573,7.92,5.17,2.96,"GIA","3351.00"
"Natural","Round","0.71","G","VVS1","Excellent","Excellent","Faint",0.57,0.624,5.7,5.73,3.57,"GIA","3466.00"
"Natural","Round","0.71","J","VS1","Excellent","Excellent","None",0.59,0.617,5.7,5.73,3.53,"GIA","2056.00"
"Natural","Round","0.71","H","VS2","Excellent","Excellent","Medium",0.58,0.623,5.66,5.7,3.54,"GIA","2165.00"
"Natural","Emerald","0.71","F","VVS1","Excellent","Very Good","Medium",0.64,0.69,5.89,4.19,2.89,"GIA","2297.00"
"Natural","Round","0.71","H","VVS2","Excellent","Excellent","Faint",0.57,0.629,5.65,5.68,3.57,"GIA","2529.00"
"Natural","Round","0.71","G","VS2","Excellent","Excellent","None",0.57,0.628,5.69,5.72,3.58,"GIA","2731.00"
"Natural","Emerald","0.71","H","VVS2","Excellent","Excellent","None",0.65,0.642,6.05,4.32,2.77,"GIA","2390.00"
"Natural","Round","0.71","K","FL/IF","Excellent","Excellent","Faint",0.59,0.611,5.74,5.78,3.52,"GIA","1969.00"
"Natural","Round","0.71","G","VS1","Excellent","Excellent","None",0.59,0.609,5.73,5.77,3.5,"GIA","3149.00"
"Natural","Round","0.71","D","SI1","Excellent","Excellent","Faint",0.57,0.626,5.65,5.69,3.55,"GIA","2151.00"
"Natural","Marquise","0.71","E","VS2","Excellent","Very Good","Faint",0.59,0.598,9.01,4.82,2.88,"GIA","2607.00"
"Natural","Round","0.71","I","VS1","Excellent","Excellent","Faint",0.57,0.626,5.7,5.74,3.58,"GIA","2249.00"
"Natural","Emerald","0.71","D","VVS1","Excellent","Very Good","None",0.66,0.681,6.24,4.03,2.74,"GIA","3222.00"
"Natural","Emerald","0.71","F","FL/IF","Excellent","Excellent","None",0.64,0.659,6.29,4.13,2.72,"GIA","3046.00"
"Natural","Emerald","0.71","G","VS2","Excellent","Very Good","None",0.63,0.689,5.91,4.19,2.89,"GIA","2278.00"
"Natural","Princess","0.71","F","VVS1","Excellent","Excellent","None",0.73,0.721,4.98,4.94,3.56,"GIA","2871.00"
"Natural","Marquise","0.71","E","VVS1","Excellent","Excellent","None",0.6,0.618,9.13,4.67,2.89,"GIA","4326.00"
"Natural","Oval","0.71","G","VS2","Excellent","Excellent","None",0.6,0.631,6.81,5.04,3.18,"GIA","2362.00"
"Natural","Oval","0.71","E","SI1","Excellent","Excellent","Faint",0.6,0.635,6.87,5.07,3.22,"GIA","1895.00"
"Natural","Pear","0.71","I","VVS1","Excellent","Excellent","None",0.59,0.618,7.53,4.94,3.05,"GIA","2379.00"
"Natural","Round","0.71","D","VS2","Excellent","Very Good","None",0.56,0.648,5.51,5.58,3.59,"GIA","2578.00"
"Natural","Emerald","0.71","F","VS1","Excellent","Excellent","None",0.65,0.679,5.85,4.25,2.88,"GIA","2254.00"
"Natural","Round","0.71","H","VVS1","Excellent","Excellent","Faint",0.56,0.626,5.68,5.7,3.56,"GIA","2580.00"
"Natural","Round","0.71","F","FL/IF","Excellent","Excellent","None",0.62,0.595,5.76,5.8,3.44,"GIA","4741.00"
"Natural","Emerald","0.71","I","SI1","Excellent","Very Good","Faint",0.68,0.652,6,4.37,2.85,"GIA","1294.00"
"Natural","Princess","0.71","F","VS2","Excellent","Very Good","None",0.72,0.735,4.88,4.82,3.54,"GIA","2148.00"
"Natural","Heart","0.71","H","VS1","Excellent","Excellent","Faint",0.63,0.602,5.35,6.1,3.67,"GIA","2515.00"
"Natural","Pear","0.71","D","VVS1","Excellent","Excellent","Medium",0.61,0.592,7.74,5.09,3.01,"GIA","2449.00"
"Natural","Round","0.71","D","VVS2","Excellent","Excellent","None",0.6,0.6,5.76,5.8,3.47,"GIA","4217.00"
"Natural","Round","0.71","E","SI2","Excellent","Very Good","None",0.57,0.644,5.51,5.57,3.56,"GIA","1673.00"
"Natural","Round","0.71","F","VVS2","Excellent","Excellent","Medium",0.59,0.614,5.72,5.76,3.52,"GIA","3107.00"
"Natural","Round","0.71","H","VS2","Excellent","Excellent","None",0.59,0.616,5.72,5.74,3.53,"GIA","2629.00"
"Natural","Round","0.71","G","VS2","Excellent","Excellent","None",0.59,0.611,5.72,5.76,3.51,"GIA","2731.00"
"Natural","Round","0.71","F","VS2","Excellent","Excellent","None",0.59,0.613,5.7,5.73,3.5,"GIA","2787.00"
"Natural","Round","0.71","G","VS2","Excellent","Excellent","None",0.58,0.627,5.69,5.73,3.58,"GIA","2731.00"
"Natural","Emerald","0.71","H","VVS2","Excellent","Excellent","None",0.65,0.676,6.26,4.08,2.75,"GIA","2109.00"
"Natural","Marquise","0.71","D","VS2","Excellent","Very Good","None",0.6,0.638,8.53,4.61,2.94,"GIA","3174.00"
"Natural","Pear","0.71","D","VS2","Excellent","Excellent","None",0.61,0.616,7.5,4.96,3.05,"GIA","2670.00"
"Natural","Pear","0.71","G","SI1","Excellent","Very Good","None",0.58,0.629,7.64,5.02,3.16,"GIA","1767.00"
"Natural","Pear","0.71","F","SI1","Excellent","Excellent","None",0.64,0.637,7.56,4.99,3.18,"GIA","1889.00"
"Natural","Round","0.71","I","VVS2","Excellent","Excellent","None",0.56,0.628,5.68,5.71,3.58,"GIA","2606.00"
"Natural","Emerald","0.71","F","VVS2","Excellent","Excellent","Faint",0.65,0.684,5.85,4.2,2.87,"GIA","2478.00"
"Natural","Marquise","0.71","D","VVS2","Excellent","Very Good","None",0.62,0.611,9.89,4.52,2.76,"GIA","4180.00"
"Natural","Princess","0.71","F","VVS2","Excellent","Very Good","None",0.72,0.714,5.03,4.92,3.52,"GIA","2974.00"
"Natural","Oval","0.71","E","SI2","Very Good","Excellent","None",0.62,0.609,7.26,5.08,3.1,"GIA","2025.00"
"Natural","Heart","0.71","D","VVS1","Excellent","Excellent","None",0.61,0.603,5.16,6.14,3.7,"GIA","3609.00"
"Natural","Emerald","0.71","H","VS1","Excellent","Very Good","None",0.66,0.646,5.99,4.37,2.83,"GIA","2116.00"
"Natural","Pear","0.71","F","VS2","Excellent","Excellent","None",0.59,0.62,7.94,4.89,3.03,"GIA","2879.00"
"Natural","Round","0.71","E","VVS2","Excellent","Excellent","None",0.58,0.607,5.76,5.78,3.5,"GIA","4002.00"
"Natural","Round","0.71","D","VVS1","Excellent","Excellent","None",0.55,0.63,5.65,5.69,3.57,"GIA","5169.00"
"Natural","Emerald","0.71","F","VVS2","Excellent","Very Good","None",0.63,0.687,5.91,4.25,2.92,"GIA","2754.00"
"Natural","Emerald","0.71","F","VS1","Excellent","Excellent","None",0.66,0.675,6.4,4.11,2.77,"GIA","2578.00"
"Natural","Oval","0.71","F","VS2","Excellent","Excellent","None",0.58,0.631,6.76,5.01,3.16,"GIA","2559.00"
"Natural","Round","0.71","D","VVS2","Excellent","Excellent","None",0.58,0.623,5.69,5.71,3.55,"GIA","4217.00"
"Natural","Round","0.71","G","VS2","Excellent","Excellent","None",0.57,0.616,5.72,5.75,3.54,"GIA","2688.00"
"Natural","Cushion","0.71","G","VVS1","Excellent","Excellent","None",0.62,0.678,5.12,5.08,3.45,"GIA","2102.00"
"Natural","Pear","0.71","E","VS1","Excellent","Excellent","Faint",0.6,0.628,7.48,4.93,3.1,"GIA","2827.00"
"Natural","Emerald","0.71","K","VS1","Excellent","Excellent","Faint",0.67,0.689,5.96,4.14,2.85,"GIA","1403.00"
"Natural","Emerald","0.71","H","VVS1","Excellent","Very Good","None",0.64,0.699,5.79,4.15,2.9,"GIA","2018.00"
"Natural","Emerald","0.71","I","VS1","Excellent","Excellent","None",0.63,0.681,6.19,4.14,2.82,"GIA","1780.00"
"Natural","Princess","0.71","M","VVS1","Excellent","Excellent","None",0.69,0.738,4.84,4.74,3.5,"GIA","1336.00"
"Natural","Oval","0.71","F","VS2","Excellent","Excellent","Medium",0.6,0.624,7.39,4.85,3.03,"GIA","2239.00"
"Natural","Oval","0.71","G","VS2","Excellent","Excellent","None",0.61,0.61,7.29,4.86,2.96,"GIA","2573.00"
"Natural","Heart","0.71","H","VVS1","Excellent","Excellent","None",0.63,0.595,5.18,6.15,3.66,"GIA","2953.00"
"Natural","Pear","0.71","I","VS2","Excellent","Excellent","Medium",0.61,0.6,8.07,4.98,2.99,"GIA","1805.00"
